arm,family,head,tau,improve,cov,cov_err,cov_ok,n_train,year,regime,n
B_train2002,terminal,terminal_h10_q25,0.25,2.3669524385435285,0.31477038502761984,0.06477038502761984,False,124180.0,,,
B_train2002,terminal,terminal_h10_q50,0.5,1.5098906680422453,0.5565751504658258,0.05657515046582584,False,124180.0,,,
B_train2002,terminal,terminal_h10_q75,0.75,5.213652306427054,0.7527496083766181,0.0027496083766180845,True,124180.0,,,
B_train2002,terminal,terminal_h10_q95,0.95,11.692248250807426,0.9371176519086488,-0.012882348091351137,True,124180.0,,,
B_train2002,terminal,terminal_h10_q05,0.05,,0.10564775703915634,0.05564775703915634,,,2022.0,all,5411.0
B_train2002,terminal,terminal_h10_q05,0.05,,0.16976465895492618,0.11976465895492618,,,2022.0,above,1342.0
B_train2002,terminal,terminal_h10_q05,0.05,,0.08514166889917968,0.035141668899179676,,,2022.0,below,4069.0
B_train2002,terminal,terminal_h10_q05,0.05,,0.06130546351070636,0.011305463510706354,,,2023.0,all,6997.0
B_train2002,terminal,terminal_h10_q05,0.05,,0.0642654028436019,0.014265402843601893,,,2023.0,above,6356.0
B_train2002,terminal,terminal_h10_q05,0.05,,0.03138225664776811,-0.018617743352231896,,,2023.0,below,641.0
B_train2002,terminal,terminal_h10_q25,0.25,,0.35053210512580113,0.10053210512580113,,,2022.0,all,5411.0
B_train2002,terminal,terminal_h10_q25,0.25,,0.5344635021938572,0.2844635021938572,,,2022.0,above,1342.0
B_train2002,terminal,terminal_h10_q25,0.25,,0.29170653297102833,0.04170653297102833,,,2022.0,below,4069.0
B_train2002,terminal,terminal_h10_q25,0.25,,0.28817664943970445,0.038176649439704446,,,2023.0,all,6997.0
B_train2002,terminal,terminal_h10_q25,0.25,,0.30214849921011055,0.052148499210110555,,,2023.0,above,6356.0
B_train2002,terminal,terminal_h10_q25,0.25,,0.14692964944502115,-0.10307035055497885,,,2023.0,below,641.0
B_train2002,terminal,terminal_h10_q50,0.5,,0.5928163391553979,0.09281633915539789,,,2022.0,all,5411.0
B_train2002,terminal,terminal_h10_q50,0.5,,0.767171918627842,0.26717191862784195,,,2022.0,above,1342.0
B_train2002,terminal,terminal_h10_q50,0.5,,0.5370533379259316,0.03705333792593157,,,2022.0,below,4069.0
B_train2002,terminal,terminal_h10_q50,0.5,,0.5296248643286876,0.029624864328687606,,,2023.0,all,6997.0
B_train2002,terminal,terminal_h10_q50,0.5,,0.5455845181674566,0.04558451816745657,,,2023.0,above,6356.0
B_train2002,terminal,terminal_h10_q50,0.5,,0.36828236045675955,-0.13171763954324045,,,2023.0,below,641.0
B_train2002,terminal,terminal_h10_q75,0.75,,0.7794446001720522,0.029444600172052193,,,2022.0,all,5411.0
B_train2002,terminal,terminal_h10_q75,0.75,,0.8677303550059832,0.11773035500598317,,,2022.0,above,1342.0
B_train2002,terminal,terminal_h10_q75,0.75,,0.7512087463482463,0.0012087463482463034,,,2022.0,below,4069.0
B_train2002,terminal,terminal_h10_q75,0.75,,0.7328982267489919,-0.017101773251008145,,,2023.0,all,6997.0
B_train2002,terminal,terminal_h10_q75,0.75,,0.7469352290679305,-0.0030647709320694716,,,2023.0,above,6356.0
B_train2002,terminal,terminal_h10_q75,0.75,,0.5909925736644573,-0.15900742633554266,,,2023.0,below,641.0
B_train2002,terminal,terminal_h10_q95,0.95,,0.9562523560513063,0.0062523560513063625,,,2022.0,all,5411.0
B_train2002,terminal,terminal_h10_q95,0.95,,0.9697646589549263,0.019764658954926295,,,2022.0,above,1342.0
B_train2002,terminal,terminal_h10_q95,0.95,,0.9519308048528453,0.001930804852845358,,,2022.0,below,4069.0
B_train2002,terminal,terminal_h10_q95,0.95,,0.9228883793477716,-0.027111620652228385,,,2023.0,all,6997.0
B_train2002,terminal,terminal_h10_q95,0.95,,0.9270379146919431,-0.02296208530805688,,,2023.0,above,6356.0
B_train2002,terminal,terminal_h10_q95,0.95,,0.8809390721073226,-0.06906092789267737,,,2023.0,below,641.0
B_train2002,peak,peak_h5_q05,0.05,3.6954719224489243,0.05184269107098689,0.0018426910709868904,True,124180.0,,,
B_train2002,peak,peak_h5_q25,0.25,8.906259210284812,0.2460590320718938,-0.003940967928106193,True,124180.0,,,
B_train2002,peak,peak_h5_q50,0.5,14.378536781859227,0.491697584302086,-0.008302415697914012,True,124180.0,,,
B_train2002,peak,peak_h5_q75,0.75,18.8149013453768,0.7309959600956387,-0.01900403990436128,True,124180.0,,,
B_train2002,peak,peak_h5_q95,0.95,19.744407237316572,0.9316514139665267,-0.018348586033473224,True,124180.0,,,
B_train2002,peak,peak_h5_q05,0.05,,0.057724465236765034,0.007724465236765031,,,2022.0,all,5411.0
B_train2002,peak,peak_h5_q05,0.05,,0.07857997606701236,0.02857997606701236,,,2022.0,above,1342.0
B_train2002,peak,peak_h5_q05,0.05,,0.051054384017758025,0.0010543840177580227,,,2022.0,below,4069.0
B_train2002,peak,peak_h5_q05,0.05,,0.047468786613284644,-0.0025312133867153586,,,2023.0,all,6997.0
B_train2002,peak,peak_h5_q05,0.05,,0.04727488151658768,-0.0027251184834123227,,,2023.0,above,6356.0
B_train2002,peak,peak_h5_q05,0.05,,0.04942905054699353,-0.0005709494530064738,,,2023.0,below,641.0
B_train2002,peak,peak_h5_q25,0.25,,0.27254801511739174,0.02254801511739174,,,2022.0,all,5411.0
B_train2002,peak,peak_h5_q25,0.25,,0.309333865177503,0.059333865177503,,,2022.0,above,1342.0
B_train2002,peak,peak_h5_q25,0.25,,0.2607830380037506,0.010783038003750578,,,2022.0,below,4069.0
B_train2002,peak,peak_h5_q25,0.25,,0.22636084615771657,-0.023639153842283434,,,2023.0,all,6997.0
B_train2002,peak,peak_h5_q25,0.25,,0.2262085308056872,-0.023791469194312798,,,2023.0,above,6356.0
B_train2002,peak,peak_h5_q25,0.25,,0.22790066278048388,-0.022099337219516124,,,2023.0,below,641.0
B_train2002,peak,peak_h5_q50,0.5,,0.5270112220536068,0.027011222053606843,,,2022.0,all,5411.0
B_train2002,peak,peak_h5_q50,0.5,,0.5372955723972876,0.037295572397287646,,,2022.0,above,1342.0
B_train2002,peak,peak_h5_q50,0.5,,0.5237220457473815,0.02372204574738146,,,2022.0,below,4069.0
B_train2002,peak,peak_h5_q50,0.5,,0.46543705929285595,-0.03456294070714405,,,2023.0,all,6997.0
B_train2002,peak,peak_h5_q50,0.5,,0.46730647709320694,-0.03269352290679306,,,2023.0,above,6356.0
B_train2002,peak,peak_h5_q50,0.5,,0.44653836940030345,-0.05346163059969655,,,2023.0,below,641.0
B_train2002,peak,peak_h5_q75,0.75,,0.7570584880675064,0.007058488067506419,,,2022.0,all,5411.0
B_train2002,peak,peak_h5_q75,0.75,,0.7367371360191464,-0.013262863980853634,,,2022.0,above,1342.0
B_train2002,peak,peak_h5_q75,0.75,,0.7635577327873242,0.013557732787324195,,,2022.0,below,4069.0
B_train2002,peak,peak_h5_q75,0.75,,0.7116149019213214,-0.038385098078678626,,,2023.0,all,6997.0
B_train2002,peak,peak_h5_q75,0.75,,0.7160900473933649,-0.033909952606635096,,,2023.0,above,6356.0
B_train2002,peak,peak_h5_q75,0.75,,0.6663738720753812,-0.08362612792461876,,,2023.0,below,641.0
B_train2002,peak,peak_h5_q95,0.95,,0.938844157476053,-0.011155842523946968,,,2022.0,all,5411.0
B_train2002,peak,peak_h5_q95,0.95,,0.9302752293577982,-0.019724770642201794,,,2022.0,above,1342.0
B_train2002,peak,peak_h5_q95,0.95,,0.9415847015448989,-0.008415298455101028,,,2022.0,below,4069.0
B_train2002,peak,peak_h5_q95,0.95,,0.9263026242964859,-0.023697375703514045,,,2023.0,all,6997.0
B_train2002,peak,peak_h5_q95,0.95,,0.9286334913112164,-0.021366508688783536,,,2023.0,above,6356.0
B_train2002,peak,peak_h5_q95,0.95,,0.9027389603130241,-0.047261039686975814,,,2023.0,below,641.0
B_train2002,peak,peak_h10_q05,0.05,3.041546049496609,0.05193338280155001,0.0019333828015500043,True,124180.0,,,
B_train2002,peak,peak_h10_q25,0.25,7.976052015149509,0.24551488168851512,-0.004485118311484876,True,124180.0,,,
B_train2002,peak,peak_h10_q50,0.5,13.242297519646653,0.4800024734108336,-0.019997526589166426,True,124180.0,,,
B_train2002,peak,peak_h10_q75,0.75,17.83204319124575,0.723464424107511,-0.026535575892489005,True,124180.0,,,
B_train2002,peak,peak_h10_q95,0.95,19.282281062129375,0.9320306702943361,-0.017969329705663895,True,124180.0,,,
B_train2002,peak,peak_h10_q05,0.05,,0.061213837633026284,0.011213837633026282,,,2022.0,all,5411.0
B_train2002,peak,peak_h10_q05,0.05,,0.09046669325887514,0.04046669325887514,,,2022.0,above,1342.0
B_train2002,peak,peak_h10_q05,0.05,,0.05185808871368976,0.001858088713689754,,,2022.0,below,4069.0
B_train2002,peak,peak_h10_q05,0.05,,0.04503209390251792,-0.004967906097482086,,,2023.0,all,6997.0
B_train2002,peak,peak_h10_q05,0.05,,0.04532385466034755,-0.004676145339652452,,,2023.0,above,6356.0
B_train2002,peak,peak_h10_q05,0.05,,0.04208256807474247,-0.007917431925257533,,,2023.0,below,641.0
B_train2002,peak,peak_h10_q25,0.25,,0.27273166629614237,0.022731666296142372,,,2022.0,all,5411.0
B_train2002,peak,peak_h10_q25,0.25,,0.3194654966094934,0.06946549660949342,,,2022.0,above,1342.0
B_train2002,peak,peak_h10_q25,0.25,,0.2577850919157513,0.007785091915751274,,,2022.0,below,4069.0
B_train2002,peak,peak_h10_q25,0.25,,0.22527547565823045,-0.024724524341769555,,,2023.0,all,6997.0
B_train2002,peak,peak_h10_q25,0.25,,0.22758293838862556,-0.02241706161137444,,,2023.0,above,6356.0
B_train2002,peak,peak_h10_q25,0.25,,0.20194841491655352,-0.04805158508344648,,,2023.0,below,641.0
B_train2002,peak,peak_h10_q50,0.5,,0.5142909614622501,0.014290961462250062,,,2022.0,all,5411.0
B_train2002,peak,peak_h10_q50,0.5,,0.5247307538891105,0.0247307538891105,,,2022.0,above,1342.0
B_train2002,peak,peak_h10_q50,0.5,,0.5109520711342441,0.010952071134244123,,,2022.0,below,4069.0
B_train2002,peak,peak_h10_q50,0.5,,0.45450428757286715,-0.04549571242713285,,,2023.0,all,6997.0
B_train2002,peak,peak_h10_q50,0.5,,0.45837282780410743,-0.04162717219589257,,,2023.0,above,6356.0
B_train2002,peak,peak_h10_q50,0.5,,0.41539567196358695,-0.08460432803641305,,,2023.0,below,641.0
B_train2002,peak,peak_h10_q75,0.75,,0.739505301719555,-0.010494698280445025,,,2022.0,all,5411.0
B_train2002,peak,peak_h10_q75,0.75,,0.7102114080574392,-0.03978859194256079,,,2022.0,above,1342.0
B_train2002,peak,peak_h10_q75,0.75,,0.7488741755648257,-0.001125824435174283,,,2022.0,below,4069.0
B_train2002,peak,peak_h10_q75,0.75,,0.7115358351961932,-0.038464164803806766,,,2023.0,all,6997.0
B_train2002,peak,peak_h10_q75,0.75,,0.7191390205371248,-0.03086097946287525,,,2023.0,above,6356.0
B_train2002,peak,peak_h10_q75,0.75,,0.634672203146211,-0.11532779685378902,,,2023.0,below,641.0
B_train2002,peak,peak_h10_q95,0.95,,0.9296712643900366,-0.0203287356099634,,,2022.0,all,5411.0
B_train2002,peak,peak_h10_q95,0.95,,0.9233346629437574,-0.026665337056242522,,,2022.0,above,1342.0
B_train2002,peak,peak_h10_q95,0.95,,0.931697858063199,-0.01830214193680091,,,2022.0,below,4069.0
B_train2002,peak,peak_h10_q95,0.95,,0.9337852116472474,-0.016214788352752585,,,2023.0,all,6997.0
B_train2002,peak,peak_h10_q95,0.95,,0.9365876777251185,-0.013412322274881427,,,2023.0,above,6356.0
B_train2002,peak,peak_h10_q95,0.95,,0.905453964704943,-0.04454603529505696,,,2023.0,below,641.0
B_train2002,trough,trough_h5_q05,0.05,9.894436284039621,0.05649270343804106,0.006492703438041057,True,124180.0,,,
B_train2002,trough,trough_h5_q25,0.25,6.944336209266696,0.26322862560804683,0.013228625608046829,True,124180.0,,,
B_train2002,trough,trough_h5_q50,0.5,6.123834690582713,0.5227388902630061,0.02273889026300613,True,124180.0,,,
B_train2002,trough,trough_h5_q75,0.75,6.720556487855959,0.7657308929013111,0.015730892901311133,True,124180.0,,,
B_train2002,trough,trough_h5_q95,0.95,12.744957229380901,0.9527537307280074,0.002753730728007442,True,124180.0,,,
B_train2002,trough,trough_h5_q05,0.05,,0.06033424514532608,0.010334245145326076,,,2022.0,all,5411.0
B_train2002,trough,trough_h5_q05,0.05,,0.10027921818907061,0.05027921818907061,,,2022.0,above,1342.0
B_train2002,trough,trough_h5_q05,0.05,,0.04755890645132483,-0.002441093548675173,,,2022.0,below,4069.0
B_train2002,trough,trough_h5_q05,0.05,,0.05363599117327831,0.0036359911732783065,,,2023.0,all,6997.0
B_train2002,trough,trough_h5_q05,0.05,,0.05528436018957345,0.005284360189573449,,,2023.0,above,6356.0
B_train2002,trough,trough_h5_q05,0.05,,0.03697197157230696,-0.013028028427693045,,,2023.0,below,641.0
B_train2002,trough,trough_h5_q25,0.25,,0.2766173386044444,0.026617338604444374,,,2022.0,all,5411.0
B_train2002,trough,trough_h5_q25,0.25,,0.38560031910650183,0.13560031910650183,,,2022.0,above,1342.0
B_train2002,trough,trough_h5_q25,0.25,,0.24176202686669981,-0.008237973133300186,,,2022.0,below,4069.0
B_train2002,trough,trough_h5_q25,0.25,,0.25327228423768894,0.0032722842376889383,,,2023.0,all,6997.0
B_train2002,trough,trough_h5_q25,0.25,,0.2580094786729858,0.008009478672985793,,,2023.0,above,6356.0
B_train2002,trough,trough_h5_q25,0.25,,0.20538209694162737,-0.04461790305837263,,,2023.0,below,641.0
B_train2002,trough,trough_h5_q50,0.5,,0.5405724117266111,0.04057241172661108,,,2022.0,all,5411.0
B_train2002,trough,trough_h5_q50,0.5,,0.6219385719984045,0.12193857199840452,,,2022.0,above,1342.0
B_train2002,trough,trough_h5_q50,0.5,,0.5145496064398433,0.014549606439843266,,,2022.0,below,4069.0
B_train2002,trough,trough_h5_q50,0.5,,0.5094772251892211,0.009477225189221117,,,2023.0,all,6997.0
B_train2002,trough,trough_h5_q50,0.5,,0.5104502369668247,0.010450236966824678,,,2023.0,above,6356.0
B_train2002,trough,trough_h5_q50,0.5,,0.4996406611834225,-0.00035933881657751465,,,2023.0,below,641.0
B_train2002,trough,trough_h5_q75,0.75,,0.7825473385077859,0.032547338507785906,,,2022.0,all,5411.0
B_train2002,trough,trough_h5_q75,0.75,,0.8128839250099721,0.06288392500997209,,,2022.0,above,1342.0
B_train2002,trough,trough_h5_q75,0.75,,0.7728449870514242,0.022844987051424237,,,2022.0,below,4069.0
B_train2002,trough,trough_h5_q75,0.75,,0.7532255629910224,0.0032255629910223904,,,2023.0,all,6997.0
B_train2002,trough,trough_h5_q75,0.75,,0.7550710900473933,0.005071090047393256,,,2023.0,above,6356.0
B_train2002,trough,trough_h5_q75,0.75,,0.7345683941547553,-0.015431605845244722,,,2023.0,below,641.0
B_train2002,trough,trough_h5_q95,0.95,,0.9609886232927691,0.010988623292769173,,,2022.0,all,5411.0
B_train2002,trough,trough_h5_q95,0.95,,0.9640606302353412,0.01406063023534121,,,2022.0,above,1342.0
B_train2002,trough,trough_h5_q95,0.95,,0.9600061234643497,0.010006123464349703,,,2022.0,below,4069.0
B_train2002,trough,trough_h5_q95,0.95,,0.9466299605385161,-0.0033700394614838425,,,2023.0,all,6997.0
B_train2002,trough,trough_h5_q95,0.95,,0.9461295418641391,-0.0038704581358608436,,,2023.0,above,6356.0
B_train2002,trough,trough_h5_q95,0.95,,0.9516888924379142,0.0016888924379142578,,,2023.0,below,641.0
B_train2002,trough,trough_h10_q05,0.05,6.16438947370435,0.062284607139912615,0.012284607139912612,True,124180.0,,,
B_train2002,trough,trough_h10_q25,0.25,4.014258928126977,0.27225657515046586,0.022256575150465863,True,124180.0,,,
B_train2002,trough,trough_h10_q50,0.5,3.341232311932316,0.524457910792316,0.024457910792315962,True,124180.0,,,
B_train2002,trough,trough_h10_q75,0.75,3.849603316819439,0.7690947316349246,0.01909473163492459,True,124180.0,,,
B_train2002,trough,trough_h10_q95,0.95,9.122599001825318,0.957057465578366,0.007057465578366062,True,124180.0,,,
B_train2002,trough,trough_h10_q05,0.05,,0.062209420338884755,0.012209420338884752,,,2022.0,all,5411.0
B_train2002,trough,trough_h10_q05,0.05,,0.12241723175109694,0.07241723175109693,,,2022.0,above,1342.0
B_train2002,trough,trough_h10_q05,0.05,,0.0429535509714621,-0.0070464490285379044,,,2022.0,below,4069.0
B_train2002,trough,trough_h10_q05,0.05,,0.062340518821474525,0.012340518821474522,,,2023.0,all,6997.0
B_train2002,trough,trough_h10_q05,0.05,,0.06552922590837282,0.015529225908372815,,,2023.0,above,6356.0
B_train2002,trough,trough_h10_q05,0.05,,0.030104607522159228,-0.019895392477840775,,,2023.0,below,641.0
B_train2002,trough,trough_h10_q25,0.25,,0.2863025218206598,0.036302521820659794,,,2022.0,all,5411.0
B_train2002,trough,trough_h10_q25,0.25,,0.43673713601914643,0.18673713601914643,,,2022.0,above,1342.0
B_train2002,trough,trough_h10_q25,0.25,,0.23819000599589218,-0.011809994004107816,,,2022.0,below,4069.0
B_train2002,trough,trough_h10_q25,0.25,,0.26181149055152636,0.01181149055152636,,,2023.0,all,6997.0
B_train2002,trough,trough_h10_q25,0.25,,0.26763033175355455,0.01763033175355455,,,2023.0,above,6356.0
B_train2002,trough,trough_h10_q25,0.25,,0.20298650483111075,-0.04701349516888925,,,2023.0,below,641.0
B_train2002,trough,trough_h10_q50,0.5,,0.5290507167228897,0.029050716722889725,,,2022.0,all,5411.0
B_train2002,trough,trough_h10_q50,0.5,,0.6303948942959713,0.1303948942959713,,,2022.0,above,1342.0
B_train2002,trough,trough_h10_q50,0.5,,0.4966384732162219,-0.0033615267837781015,,,2022.0,below,4069.0
B_train2002,trough,trough_h10_q50,0.5,,0.5210425307102349,0.021042530710234875,,,2023.0,all,6997.0
B_train2002,trough,trough_h10_q50,0.5,,0.5247630331753554,0.024763033175355442,,,2023.0,above,6356.0
B_train2002,trough,trough_h10_q50,0.5,,0.4834304879022598,-0.016569512097740213,,,2023.0,below,641.0
B_train2002,trough,trough_h10_q75,0.75,,0.7694114463013619,0.019411446301361934,,,2022.0,all,5411.0
B_train2002,trough,trough_h10_q75,0.75,,0.8028320702034304,0.05283207020343039,,,2022.0,above,1342.0
B_train2002,trough,trough_h10_q75,0.75,,0.7587227473943382,0.008722747394338204,,,2022.0,below,4069.0
B_train2002,trough,trough_h10_q75,0.75,,0.7688592109140833,0.01885921091408327,,,2023.0,all,6997.0
B_train2002,trough,trough_h10_q75,0.75,,0.7741390205371248,0.0241390205371248,,,2023.0,above,6356.0
B_train2002,trough,trough_h10_q75,0.75,,0.7154835103409725,-0.03451648965902754,,,2023.0,below,641.0
B_train2002,trough,trough_h10_q95,0.95,,0.9621291937713253,0.012129193771325375,,,2022.0,all,5411.0
B_train2002,trough,trough_h10_q95,0.95,,0.9504986039090546,0.0004986039090546512,,,2022.0,above,1342.0
B_train2002,trough,trough_h10_q95,0.95,,0.9658489290315996,0.015848929031599623,,,2022.0,below,4069.0
B_train2002,trough,trough_h10_q95,0.95,,0.9532859412174839,0.003285941217483934,,,2023.0,all,6997.0
B_train2002,trough,trough_h10_q95,0.95,,0.9535387045813586,0.0035387045813586315,,,2023.0,above,6356.0
B_train2002,trough,trough_h10_q95,0.95,,0.9507306555937076,0.0007306555937076631,,,2023.0,below,641.0
